requestId,owner,amountOfEEth_wei,amountOfEEth_ether,shareOfEEth_wei,isValid,owner_is_contract
63871,0x06C0fB88230CdE73eC849B79c7e233Ac9D49f5bE,102917641549239362,0.102918,96221300440069222,True,False
63914,0x607e6697233D045EE6A586B303630298Dd80515d,140275497315786902,0.140275,131132862859911091,True,False
63949,0xD98779366fac82a66f82d22749C9AC13d91fb8Fb,155571724396113945,0.155572,145418289302630977,True,False
63997,0x180d2a1582D9C7E73F4dCFF09D3464FFa26cB2E6,2595364369846038,0.002595,2425715876521224,True,False
64039,0x607Ca928aC885694bCF8d82324bA9822C95D9a26,103800412508487103,0.103800,97002405792839716,True,False
64043,0x37041eC29c9c687bc9cbf1eD5b324abCf6078fcd,51370831229473317,0.051371,48005445413184815,True,False
64195,0xD7e9e8125ff53CbE8E05779d5001c6aC246C6E0b,103839083802122980,0.103839,97005734276514299,True,False
64249,0x9bc5308b9d46ABeb5CE584B67C6654E745f9eae2,2045185812781713,0.002045,1910234601123493,True,False
64261,0x755612a6B9d23C38D301705DAaaEC6de576b3389,10271936387181882,0.010272,9593930339228036,True,False
64276,0x0dbdd871F45c6b4e9B508e60e3AF9c4044a12fE5,106380509963095360,0.106381,99356029582256905,True,False
64277,0xb8404Eaca9F38A32A0e368Ef097F993E72CC93d1,1024961953618893,0.001025,957256225944259,True,False
64304,0x11adc143102352467f67f88d50fC0A135F110147,12358649329581108,0.012359,11541704007772294,True,False
64448,0x95C93dFc1cF92220DE9E00175aDd65d661E1c24d,4049613872993655,0.004050,3781266441958972,True,False
64481,0x3bC5018AA135249D087d76D0E3726F260F912664,307604061920213492,0.307604,287205754322064746,True,False
64489,0xCf1419b1A2ecEaF2C4b49a3896B58442a3Ff2A42,155415528542525069,0.155416,145106280120847601,True,False
64569,0xD0a4dE66D06a73414f530E1494fc67490AE820c8,5193216251504564281,5.193216,4847834747961042447,True,False
64740,0xD292EE3385995f9191b5331b108C891Cef32a5E1,107839633470599841,0.107840,100609717228532974,True,False
64782,0xBCCfe959028586E45Aa1E93A050EF9674ED9F99E,31096323122462628,0.031096,29008281777449720,True,False
64799,0x97bd3B2Ae8bCd72cDE379b645252d2145Df6FDCc,14046071898567246,0.014046,13102601395145169,True,False
64808,0xF66d4E93eA9E351c38F4e945216FdfdD0d4c236E,215852727398588589,0.215853,201350744043933085,True,False
64822,0x5f7A554f875517cbeE9FFD80731d2620aF3F21eb,597246934381521620,0.597247,557091356934349316,True,False
64833,0x6D6E8e277014F4c2b4BdD01A6A5A03458dB95435,10989866199390544,0.010990,10250968289476547,True,False
64842,0x714a82A22f8eE9184bA87e42463DcdAF3A9B9ec1,110724180545443905,0.110724,103277301819763865,True,False
64887,0xe354190Eb4aeA22dd3AA59F7a3372E211B2428D0,10000000000462627,0.010000,9326328799967383,True,False
64905,0x89AE9A0D578Af8C1301AA45e2a0A98830C29cE73,1027090246902452795,1.027090,957876151422674184,True,False
64956,0x5C687229758846d8ad2965b6960C6Dc3F1b02366,147659109885395889,0.147659,137694617157055457,True,False
64968,0x88dC40783B0D34A1284853D7b9254c8Dd3314C94,826832067603519457,0.826832,771023682922369546,True,False
64990,0xD6401Cb685003deFa1f566E8d80cfC1c0fF403B2,50000000000000000,0.050000,46622543598594517,True,False
65048,0xE635dcCC70F99EecB2fcE53e02cc6EeA087E0841,4166935022024979,0.004167,3885351072761333,True,False
65073,0xCE3ec94a007D9403dB7925c258ba0dcB219f2f14,1145080724240761256,1.145081,1067677767046072197,True,False
65138,0x68FB91F824797283Ad6E4489f1E5d9b5926bB3e1,519757656204063947,0.519758,484598393724660496,True,False
65187,0x6a5E65539d4eEa40741e45560aD29752B4397227,35815946920904769,0.035816,33392384247900938,True,False
65188,0xEc3438d2F32303e059E9150fEbD6368239249F17,51218211971492519,0.051218,47752422082250315,True,False
65206,0x4c2Dfb0096E456B4Ff21d70ff4E48D295b62fcAD,4136706516400865949,4.136707,3856681752541105338,True,False
65212,0xF8eb569Cd9587811461e30f8a0B30fD5572aa350,104091996941655315,0.104092,97045730365161894,True,False
65250,0xE71bC65BF0bbedf4b22610cD6f2AaE0E1102Bb48,6232435573435195,0.006232,5810315604226204,True,True
65286,0xeC57a94E07c5f0cBaCD1d7b637A26B5F7007520b,103098080008168747,0.103098,96114761760056663,True,False
65292,0x5b96b9FA794D9E13428bA3313e94cF32CAFCBdB4,10723446408700970,0.010723,9997096907501722,True,False
65304,0x14e93202F2277f9e8E957F6A6AFDAEFA70C468Ce,108068959755655660,0.108069,100745999999999998,True,False
65323,0x5798d8EA63a9E1F91d9D8116a01677B07E850d22,9999999999999997,0.010000,9322193649161499,True,True
65326,0x5aeB2b325b2EEC76Ac94746f4Eeb2EA60F4eEdEe,3432944363141232,0.003433,3200257213999997,True,False
65360,0x0e668cEAfeDD6a374F346d8851e313C7e5Bb79f2,107272007065563862,0.107272,100000000000000005,True,False
65381,0x54480Dd80f5e620C48F2C7b6cFF6fE84cef0651B,112223038977498086,0.112223,104614872608575600,True,True
65399,0xdE8428FC164650c18dD572DAca4871E5802Bc9e0,110716610440876002,0.110717,103210572467637145,True,False
65411,0xAC12B8Ed1A3fc4da193Fb08f218E6cb95575571a,135801944130297771,0.135802,126591607618241946,True,False
65428,0xD4e7B68b59A1429b7A6c6914a6151857d4224F52,50873866116223973,0.050874,47423507363258527,True,False
65462,0x9013fa15d44d7C421Ceb723f1D1bD20AEfc0D178,459155509895262524,0.459156,427994801554492762,True,False
65470,0xfA158fAb9f53396FE07fe8508eAa47bb68556b82,13506360488742925,0.013506,12589747814246176,True,False
65474,0xA3FC4b643A15D5Ba34daA8733e16EBD7601FABFe,20823464239468576,0.020823,19410274411999134,True,False
65477,0xE240A18EC88E3453412618Ee0B523327325B9F5c,56095814248741036,0.056096,52288857195472205,True,False
65491,0x01442f3d845063B8cb253A6cbA9693a29cA994bc,133356075657990671,0.133356,124303355087789530,True,False
65492,0x9e8ea0383651f1410D53ACF78Ad4EEe5F4487FF2,34124929694274322,0.034125,31808398921485986,True,False
65495,0x253329FC1205c0e90c980D193cD09FD1080De9f8,293862981540656870,0.293863,273912578219587383,True,False
65509,0x00a63c70F5C0d44869731288B69e774Cc3e18f2b,999999999999999,0.001000,932103532809028,True,False
65516,0xcd576C1C402156e9789a0BDecfa3F7f906f29aB7,1365093032026860582,1.365093,1272408037765226353,True,False
65553,0x642A8A30ac9b338578f699b22F167e291ac99258,6625120751958125,0.006625,6174955799876424,True,False
65565,0x7c36c8650352df93a5d51900f0B7C5154cD3Ae32,10267694212679833,0.010268,9570022993347802,True,False
65661,0x0f1964CE3d0380C2193948293eF1120Ae28473DC,1000000000000000000,1.000000,931949562897437256,True,False
65663,0xD99f167e6d2e3D2377CE3813F61bCD17fD60C09c,625215109919593501,0.625215,582668948406438351,True,True
65665,0x8b63EaCDd4714f20bca419a6D6EA8f356484aDd5,14892555581479107,0.014893,13879110664585243,True,False
65677,0x29C6AC9B845F1A56ddf4E52b19a222F9B5253881,211498725217159011,0.211499,197100812963799986,True,False
65678,0xEf4062c2f84f2B74b8e30264Ef503B876b9589d2,10375569528076605,0.010376,9669245934445068,True,False
65681,0x614dAB7eBD49F62eE7474c007f9C2B495Bb93FdF,15576264498733321,0.015576,14515900237636210,True,False
65706,0x4E04bE4a344Ff7BA10440c7b500406EAfA91909e,1727525841202024,0.001728,1609849777398096,True,False
65707,0x2DEb72553D1d365FaBc0ACa761D42B1f301043B9,85061752007761589,0.085062,79267493005780850,True,False
65733,0x8a90E9DECb493fD5521c4A8aDb6Dc385D14Ca8Ff,1000000000000000000,1.000000,931856282855886206,True,False
65760,0xcBD8dF9EfA8CeeEf2e81c14cfEDA82fc3A1Fc9Ba,836232949697324480,0.836233,779229176370443859,True,False
65766,0x9a38888226B5723D6677a3F97b5234445b5399FA,2098090568637173,0.002098,1955031466622281,True,True
65781,0x19E8E2e765036Cf7129CA0814Eb25F1254fC03e5,71512649916446409,0.071513,66636532730333969,True,False
65782,0x3c86f7e3D52b4084c73E3612775eC8b9bc6721Ec,119972360984204374,0.119972,111791999999999999,True,True
65814,0x46B9B6d06f522A18B94af3DB9c6b15847A225899,154056982907371089,0.154057,143544999999999998,True,False
65815,0x78bFf051F5A8C8d2Cd2Ed9aF12ae1213F5B578B2,146569048458914694,0.146569,136567999999999998,True,False
65816,0xC2CBa3c84655064DE6c035D9D5A1B439CAB1Dd1a,159837406684103336,0.159837,148930999999999998,True,False
65820,0x440A5a0BDf3378dd5D43e44a4A91Ddc7a228E3d9,1084172707316611112,1.084173,1010194834885862086,True,False
65848,0x1134eb23fAB8C5217799f169Dd74521Bde4EeC86,51625690648538890,0.051626,48099999999999999,True,False
65869,0x7B3Cc5925cD7428099C3D65c6997bbEAee0AE3d8,205721352433622030,0.205721,191670113565741216,True,False
65893,0x7C06D82f00874510DA82Db60ec715BC5dB1dbADf,99999999999999,0.000100,93168864382598,True,False
65901,0x7C06D82f00874510DA82Db60ec715BC5dB1dbADf,100000000000000,0.000100,93167966304980,True,False
65902,0x6d9798053f498451BEC79c0397F7f95B079BDCd6,4999999999999997,0.005000,4658398315249010,True,True
65912,0x2c5ee6169C40086F7D24b324dF560FbAECE48Af9,17059410433324604,0.017059,15893905764348154,True,False
65923,0x608Fe33c47Bdd9EC520A73a480d5aCe6f8C74C4A,3124963029000736634,3.124963,2911424642867118752,True,False
65927,0x9a4e8B385b908eADC40d9183a1e1dc98FE237A88,1499999999999999,0.001500,1397500362011369,True,False
65957,0x8284F6dcF6dc6f5F5254653002199543eA02dC80,4540076743372397,0.004540,4229724464074546,True,False
65960,0x12D0198c77df663496AfdA4467541988F4Ebcd00,11896997061652898165,11.896997,11083737646980279512,True,False
65961,0x137aAf9158bC02bcab145c5F333B76e3c92C4312,1643252012898369262,1.643252,1530921971691848188,True,False
66068,0xAd8c6b0DF1C0253FaC553aDF854c69a260c316Ae,11222262370755258,0.011222,10454301247808881,True,False
66085,0xF5Ba0bF65011C446e4ED0cDEF94d99cf44C4Cdd8,100014110637888,0.000100,93167966304979,True,False
66101,0x158dd4e21B2D490622d77bfD9517FBF1c5d26Cd0,124407990009172974,0.124408,115888792727365973,True,False
66128,0xfEf093E18842B852fE3833ED0700fd93730Bfdc0,20750000000000000,0.020750,19328590208666705,True,False
66175,0x5dF565434E80d9A2C85461aafC7D72d3F861f320,163955784230533579,0.163956,152721432198747957,True,False
66176,0x1178232aBa263E07545CB97020B3117FAD1515F4,856701734211725282,0.856702,797999999999999999,True,False
66198,0xcfBad8Bb4769484cA9EF92D2E3a2F20d01c303E3,10608560705934202,0.010609,9881392877476131,True,False
66229,0x0c03c422FaDf904b5158D7759d56e8564889d129,156262360495148408,0.156262,145547413746382890,True,False
66237,0x9D010731ccA8E108486c0b426e0FB44bb6504EF9,410177211679079094,0.410177,382040235568300139,True,False
66239,0x23014CC46e6bb37563dc230f38D51A028D0975d8,20577169047456932,0.020577,19165634477933487,True,True
66240,0xbc1a79F2A1D8C9219D6AAca659b0129A3aE3467B,314174394253100591,0.314174,292622935093457529,True,False
66241,0xC8138079E60A7462e67585d8f2d33A535F578E53,52605679511871615,0.052606,48997081311943092,True,False
66272,0x9CB7A687710844654EdA88A59eDb8f1537C925fC,1042120293509828,0.001042,970590781587242,True,True
66279,0x07A627E9AEd0c58Bc97B9b2e39F3cC616cAA9e80,65777182084133341,0.065777,61260654316971993,True,False
66288,0xE39Ab869503a8B46707eED7d9941B28F90cF1cDB,35583026275231117916,35.583026,33139751554125669720,True,False
66295,0x5d273ac4e14e195c69f74eEC0427024fCD566fC2,10379002302511440,0.010379,9666337961938661,True,False
66303,0x3BAe6eb858837a9855CE7747feC3FC99a87A86e0,499284741982551,0.000499,465001829132927,True,False
66366,0xAF4C2CF797Aa9519682cEEFd221E3098B098d0a2,10000000000345192,0.010000,9312692911690197,True,True
66408,0xd005B6115A7911f973d89Bab7b69cDa7fcB1717d,6214824418718908,0.006215,5787523179137663,True,False
66427,0x9E2F96510d6516Aa7D7Fa20D5957856C6FA7fFf3,105602968435824163,0.105603,98340282373255651,True,False
66445,0x53730404fb3Af24BCd0DaeAd58fE60525B0d970c,110308653468259720,0.110309,102719512363675565,True,False
66467,0x06b2bB38dcEB36D7A6DF9fFAD4558F2d46b48d17,9407929034665336,0.009408,8760443474226453,True,False
66477,0x2e0BE8D3D9f1833fbACf9A5e9f2d470817Ff0c00,999999999999997,0.001000,931157854101342,True,False
66500,0xC509340cc2b56472B819f2651515F1FC2b4BE3c7,209111148299185034,0.209111,194707606460746587,True,False
66560,0xE18F1cC8562B1FD5fBBb862B22231CC99Fbe55Ed,5362852991983080,0.005363,4993113705281086,True,False
66565,0x19E8E2e765036Cf7129CA0814Eb25F1254fC03e5,94542342842283912,0.094542,88024166474383896,True,False
66571,0x272F1744ec0C020688D0368e4C324a53c65CC947,52226677953307825,0.052227,48625934232985788,True,False
66640,0x591DeF5F10a09350FF3D922dE8c324D77c522Ae0,101002575285929255,0.101003,94032083177924715,True,False
66645,0x291c760bcD531C3FDb363039eE3818ffcDF34d56,31780372281219323,0.031780,29587113014823703,True,False
66709,0x7F8fc68C02150530B2334Db7B9B6eb05C2766b3D,114066734098732682,0.114067,106189788125468214,True,False
66765,0xc2c5D56e8749726D136bc628fE70F9fb217B3CCD,1146748014224185,0.001147,1067531282691057,True,False
66770,0x49b68a517FA0aA9BC62128D366916acc73D5E738,10385730202506797,0.010386,9668289586937843,True,False
66771,0xFCd184E5dC693c26525E2c1726Eb39BC8C3276B5,12516748062866024,0.012517,11652097888054376,True,False
66794,0xEfdc09E8fdDddB9027DB7D6dd27Ba6a17c27339B,625163777929586412,0.625164,581977802853808227,True,False
66822,0xB340719c4DC358B69f84a9Ed78B3a8285133A163,253086061945697726,0.253086,235598524987317109,True,False
66863,0xa7C49f85F94bC1Cd02C429a5491167A4781521Cc,20853831429960223,0.020854,19411815631744866,True,False
66872,0xB8f412210002594b71A058cB26F4a9CcB3488c65,51690080613671810,0.051690,48115777584212524,True,True
66883,0x264dAD6fB554DA55f8aE08687A91bED5e1C768fF,207604610903573870,0.207605,193245220980996509,True,False
66888,0x4B512cf8AB65a619c5e5E257012634b5fD476A83,219284762670139893,0.219285,204117491387234555,True,False
66892,0xdD7cC216Cab233bb1E0fC6098D9602F1F1faE2B4,112802431908550380,0.112802,105000224989200076,True,False
66899,0x2102cbF93EB39F52FbD62CC7261402B948275876,10362187568286968,0.010362,9645465862475603,True,False
66960,0x9b522BF13769F579d927eC16c8Fd9eF467314152,82722050695087147,0.082722,76996121947731145,True,False
66964,0x173F00f072DEdebaA25e0e6555A46ac300c9999F,62287483592134512,0.062287,57976012951551735,True,False
66986,0x8F2257FD0f2FBc477508069679d2Ddb4654F969f,20600213711774918,0.020600,19174289730166775,True,True
66992,0xb975197eED522E6c6df8A9314613508443C18d34,20600213711774918,0.020600,19174289730166775,True,False
66995,0xf011AaFa67e658567835E6CBf2022a5B3238e059,20600213711774918,0.020600,19174289730166775,True,False
66996,0x5fE795d9f59321B198A0837E9fa33a2c736B748b,20600213711774918,0.020600,19174289730166775,True,False
66997,0x423aA7207b5DCFC88E3A1262BbCFb04Ef4a13029,10300106855887459,0.010300,9587144865083387,True,False
67035,0x8F408E8589AF6A19C43ADA71ABc30f6d0c657fc2,519148164975361196,0.519148,483199095271639100,True,False
67081,0x7A79bDD156044be051b23E4E4C206A17E76193c0,32232841951189862,0.032233,29999999999999998,True,False
67177,0x066c648A99ac73D90E0778bf91A71Db187776f27,522767016186543744,0.522767,486553761202473790,True,False
67186,0x225A612b72c2D8EE5ddE386763BA768744FA7b91,15659261505370862,0.015659,14574509001487043,True,False
67212,0xF6B9d7E76F982Bc326464785Eda3360aACbDc784,11807122444053444,0.011807,10988983414350923,True,False
67222,0x86a16d7E9f304c896524988De94824A002b968ab,113695176571011862,0.113695,105817011346384046,True,False
67244,0x3722d0eDdc413CfBBDE80482465B449ff61eadaf,10744508385219767022,10.744508,9999999999999999998,True,False
67294,0x9D54F51ad04E410Fa87DFfeb2A6bc5F9a69647D8,1043243161229062836,1.043243,970900254956936188,True,False
67315,0x622A71D9609d8d4D077be34b452b5505D8690eE4,26053565765597099,0.026054,24246349043727498,True,False
67318,0x7fad99B064f7bb9BE43Af27289fF52E8094d7d94,109769177620571600,0.109769,102154991711181746,True,False
67327,0x7FE764eBC3F984aC0eB46DD0F3Af439fcE40855a,10357508440112481,0.010358,9639055441460232,True,False
67333,0xD3066abfb18D6C6D98eAE177788Dd91d457C7c45,218975233781323837,0.218975,203785923123223064,True,False
67336,0xe0b13616C74872e25E8F35759a711004Dc0cDDA3,519467256259526539,0.519467,483418458745373075,True,False
67341,0x8609a30Ab7d2EE7d0ffa840D135FECE139e6C869,197203188050794602,0.197203,183518133392340850,True,False
67364,0xb9Eb31AcC71558BCd765DD1637084483ad5846da,299999999999997,0.000300,279174261447023,True,True
67375,0x49C7f5a8952fEe7AEC3f50A82adcf3B84A68F1ff,109704325720770891,0.109704,102088747035467326,True,False
67378,0x9B13A008738C5A5346043934126F9bdC9c763187,10376395029389134,0.010376,9656074729374345,True,False
67384,0xe61868CA82029b4A1D0E810dB06738F87FdeCe2d,1602517098338480613,1.602517,1491243026359109184,True,False
67385,0xdA1CB5934b55B0cd8D6cf2A3ce134AcC6B9F0294,145236558911868783,0.145237,135151759612596659,True,False
67386,0x9E254c7F0C3Ba6F7ccb1Da9f4085F7D0d893fECC,114114439145039758,0.114114,106190668267040232,True,False
67396,0xFa9d4dB2D1E6b9eb1bCB92C991133A6847098e8c,199043899849967781,0.199044,185222877121458980,True,False
67417,0x674EAC77CC1E0c427B34411dD9ac7904236dFbee,2052222730037834947,2.052223,1909722422230386771,True,False
67425,0xD238c48Dca2df4E5Ec527E20C43d0D933310AF65,100300758654315,0.000100,93333558113598,True,False
67428,0x568f75eFCD7acb2a3CfD19654104077c6eaD9Ea2,146043045004669427,0.146043,135898443949046359,True,True
67457,0x4b7e864d96153B7707f1172d637CC3bb2662Ce4c,5231188867591110,0.005231,4867690161518662,True,False
67468,0x8Bb394248Def97dCDE83d4c1d5A91C3620fE3063,355754135768545568,0.355754,331027520645074638,True,False
67478,0x0936a31165CAE6980a1279624876d2c03fFe7679,2103209647680454041,2.103210,1957026510919957699,True,False
67489,0x6581c2c4c8FB73dfb9A899dAeb7157D14D5d7391,516905269054622937,0.516905,480977878876583227,True,False
67492,0x93FF5e754c3d981de28a5b76764dc9f87C8bB647,1258252901842765,0.001258,1170798302995604,True,True
67499,0x448DFEcB817E55d17055A65e77d687A6134ba189,676316357261082,0.000676,629291966677386,True,False
67526,0x75a1133303612CA729043DB2bA4500E7785c49f8,1038905307725351521,1.038905,966670046156642164,True,False
67537,0x5Ac3Cff42B5878aBf33A265dc3E4B2881a9BF822,1698233627287061,0.001698,1580113228055709,True,False
67545,0xE85481f4E928d2ecc0C9e7a51eBAb21366939745,4639827260374714,0.004640,4317104732947498,True,False
67555,0xA55310D460610C4B33158E4eC7B90385f592d698,10013449717649772,0.010013,9316965641886078,True,False
67571,0x34aE790C69A9120Af892D02881efE074c6aD272c,35130299220674539,0.035130,32685907034319921,True,False
67586,0x618b6006aaBE7C6851cfE7C9FD6221916AAA3748,599055636911717633,0.599056,557372902903095238,True,False
67605,0xb5E806a4692407b8a370b076818C83Cf7f2A8AEF,24000000000000000,0.024000,22329013011344336,True,False
67716,0xAF006CbfdDc8b272c128d3e9aF6fA7DEE542a9B5,521827190164897252,0.521827,485458829904312558,True,False
67734,0x8f1A024953e071E6bA1EBe4004b0DdDC88E86AC3,1092144117551842259,1.092144,1016000364082952229,True,False
67735,0x1A1b15e21B72972b5Fd7aa98D6bF5cA8922c7349,332819273341845815,0.332819,309615276459233220,True,False
67780,0xeF449d12E54E4930a797efe9d5f449E9cB9BABb1,6710132223545471,0.006710,6242135135259792,True,False
67869,0xF62a7A909A8AC858a941C211B7F974F439071b74,3372220685880869,0.003372,3136964708351697,True,False
67873,0x61FCd4BABd63a79d0Af0b1327e82344DC7E8Bac5,1970864021916360,0.001971,1833370783708584,True,False
67885,0x17bf04ac18596926FC2fB389965fC882F791c65f,2021432933613010,0.002021,1880411860230154,True,False
67962,0x75EfF0F2ef4791726C5e88fD7416de39014D2971,53572301676607900,0.053572,49831199487761328,True,False
67964,0xc38B0528097B8076048BEdf4330644F068CEC2e6,208412243262651896,0.208412,193858239140167461,True,True
67979,0x72158d489043D7d8Fa2660F074E2Ef7827ba6D21,11953137582812166,0.011953,11118416882466213,True,False
67998,0x714600ccD179A8d3e80FCDd8BC483Fd5327b92ce,7340456538570709,0.007340,6827659320222119,True,False
68024,0x893a3a096E769d71E7F37B7C655522aF8477fb5e,1250429286669337928,1.250429,1163075501986280473,True,False
68027,0x77Adac09F489D4D9f7aCd815CF2f3E26C99c8c77,104325056151690684,0.104325,97034300534048756,True,False
68044,0x8F18d6a49Bb392a84A4A4c03B69D29179e333946,106048714265662934,0.106049,98637500816116608,True,False
68051,0x7D89A3EF9466dEBF60Ba23c26dC8da63C20f4074,839426060071631,0.000839,780762777358764,True,False
68074,0x61e079Fa5b7a48d5957c4e12ef3470A6F8F03D4e,222493236119206524,0.222493,206938199229907708,True,False
68081,0x6B64bdf7E726f086ea18B5E8069c8Ea03F4e4D62,287979808761827884,0.287980,267846448185134114,True,False
68121,0xF81DAfD3F0C5610A27FA70F8a673D2BE62D0Bc1b,165168221061717683,0.165168,153616399231609569,True,False
68122,0x6863edc8114928EFbFcBF23Dc0Ef211eA9cbeDDb,130539755713097080,0.130540,121409839618765241,True,False
68125,0xD4181cDA623bd99654ffA8E1fA0f26A6437F9F64,39406902429508631,0.039407,36650794064255743,True,False
68131,0x674221744dccFB08212b92A98214A38a3F33aDDd,1043340210314585370,1.043340,970350353411145459,True,True
68154,0xfc05F6A0208c50Ea9a569593F913d23EEC412a7a,10752402380679503,0.010752,10000187232278994,True,False
68188,0x047318445F3aC2AC1A1F4171FA3ee48cCde15127,41505866710012316,0.041506,38601158024926069,True,False
68205,0x612D6E34e70D713F78cEf5664A400b47B9b56D80,34472574035861742,0.034473,32060076884583328,True,False
68206,0x89c1151cA988ca5372b569A30d24964A94Ad05FD,102191821365787254,0.102192,95040122230339988,True,True
68208,0x3BC3C895f0fbFD51ee3EC1933529376D7254234A,51728048857448427,0.051728,48107960308796323,True,False
68215,0xE9fe3D76b6BEbED9182dcbDD4B53ba66F9aF574F,230681585769856337,0.230682,214531996629413288,True,False
68252,0x1187314FBA102a55712C4467CB85b05F8d3712e8,5376524852722647347,5.376525,5000015593439064719,True,True
68254,0x523600652393F3BEB883F083A07947b93D4b7Fc2,2063505605541000,0.002064,1919001676264763,True,False
68272,0x5577B9633ceD2153d41E132541B7a72b61eA5807,721190815610591383,0.721191,670686999999999998,True,False
68273,0x7924D768243c9B54EE45C9363810E604eD8634e2,1394942343837509,0.001395,1297256808476205,True,False
68274,0xdb9e63907ec0acA7728c285e566C927839505814,7937366641065163,0.007937,7381320745149085,True,False
68319,0xd54461DF0A49A8550E93A1142219a0F307493389,901389556913815,0.000901,838220332883491,True,False
68340,0x7fE52650c9fFFE3d4143F15cE1677Df9cA5Fa456,313025972226763732,0.313026,291089166308351033,True,False
68382,0x9a2efe1606C4Ef3322323F2032ab9F27B9aeBDE0,103253706679042086,0.103254,96015878965937219,True,False
68389,0xFB81cE9E2A44c198Fccdb743661E4165A93092dc,126020517701814472,0.126021,117183476174585469,True,False
68390,0x7FD79C9d5b20B08c6424E0Fa713C2B1486e07061,105340233274058484,0.105340,97953372523863026,True,False
68396,0xc149c51d0e4C382Ee35c60729c5ba5E1768651A5,416043716492098579,0.416044,386869137091601253,True,False
68415,0x5bFA4B4A867520bb2EcAb556095E3e9137B8E6DF,170115267469491983,0.170115,158181881717047700,True,False
68471,0x9F5c09948eCf1A6D667d2120D4d94A19394883A4,8659778735835316,0.008660,8051936639046636,True,False
68474,0xab99D731ba503621F59149208E4C75d2B5DcaDF9,107145246438398066,0.107145,99624570305352098,True,False
68536,0x806DBF823D76784335Db4425232594AEE98d87c8,104403330654061887,0.104403,97072441746500202,True,False
68540,0x3a810Edc1CF3a18114b95839Ffb0ED90D3CB2d65,112212931159154996,0.112213,104333675515047557,True,False
68552,0x6E0976Bb8bA380691285072ad351AF7000AD8043,5152625459853618,0.005153,4790823546142436,True,False
68554,0x6E0976Bb8bA380691285072ad351AF7000AD8043,10312410935648784,0.010312,9588304353370661,True,False
68568,0x8517ae375554a5dA273B9b5EC97e5a9F61d2553c,118797036170773383,0.118797,110453017121504611,True,False
68575,0x1187314FBA102a55712C4467CB85b05F8d3712e8,4644885774389673318,4.644886,4318640131969176461,True,True
68577,0x274a926FA5069513A710DBC1885806d37BCCe3F7,156999259399704051,0.156999,145972007766346306,True,False
68642,0x2A153f77D6afcf94A3cb0e687168428C8f7d090D,1003954686670095,0.001004,933384175060921,True,False
68687,0x92e4E9FCb55184226D9c985B5bb8188A59311B08,120223958442612593,0.120224,111767160372340446,True,False
68700,0x3417f30649C3a0A63F7d4631589B2a8a03348dDF,134925356465676836,0.134925,125434432119392090,True,False
68765,0xe927b2f24Cc46345Ec2687B7b5dbCEC4e5e35f6e,10317780703535268,0.010318,9592006996917559,True,False
68771,0x4C90BCADE86FB097107a8b46A6BB751bf18076aB,5625074210336000,0.005625,5229395035042382,True,False
68969,0x14e7abc006EFCEE81bc1e01716bD18b7185954f2,3999999999999997,0.004000,3717973140627618,True,False
68973,0xc11fCAED384BC75D2A40Fe4b6d6Ff1c50Fc0e9F2,14499655725860288,0.014500,13476949866023022,True,False
68977,0x3b01B013fFcC8492686226C318c824f5298a0255,1100374109174727,0.001100,1022761297481611,True,False
68995,0x3b01B013fFcC8492686226C318c824f5298a0255,1000000000000000,0.001000,929448931945440,True,False
69031,0x8C77F215F98576fF57e011966630437F0F48AcFb,550729824762754,0.000551,511860666881537,True,False
69032,0xdD7cC216Cab233bb1E0fC6098D9602F1F1faE2B4,102780026719484450,0.102780,95526064965522268,True,False
69103,0xCE58AFEF74C8238721c8768D046750e13cc9Bcc3,199999999999996,0.000200,185876158871797,True,False
69114,0x42940e91D2B9B76714424Ea51897bb5c42212FeB,8461042738617082,0.008461,7863530621521441,True,False
69141,0x085Da37496d8622A53057F7519ADdCeA3f73cbd4,1037420725013090,0.001037,964132598605840,True,False
69168,0x91199826Dbc27ae3033357D91b6fd3B7eb4d2149,2185529883556970187,2.185530,2031078483541501688,True,False
69193,0x3BC167df85b53AD45ff7C0a069912137266d4079,255599685435292629,0.255600,237531876012265157,True,False
69284,0x08c1a42dc07de0F723Fb20E97AaFc262d9E7c7Eb,166392902650976114,0.166393,154611071947341760,True,False
69288,0xE4a5E3683fd609fc3Bb48AABaCF7cCC7F1f973e8,72120124836017211,0.072120,67013494158834625,True,False
69291,0xe840fd66EC0c42a691de5fD3404F36232b610D09,34049380453896179,0.034049,31638436058551873,True,True
69307,0x09c43422c7FCD10f7E2652611be79F6c47173D5b,40725571915424788,0.040726,37840873447553204,True,False
69395,0x0e02554a72560E1d7C489f922C3431045fe03ef0,539587351233913784,0.539587,501309320473830915,True,False
69409,0x4CE4EaB7f86dADF14A33DB7d119C70ab83F8dA97,417678720974477163,0.417679,388038754273488947,True,False
69414,0xc5be8c79174dF0aaeA9a8AdCF0bbe2E87D60aaAa,206089544792722059,0.206090,191464698138273103,True,False
69417,0x796A980A156ED1b7f2a6225A86552fa92b8D0e8B,5228965138772881,0.005229,4857899185898238,True,False
69437,0x7bd7318e2f86Eb9CF24D7f2A229A5865dd84AfC4,115754187432131844,0.115754,107536989964465898,True,False
69439,0xce6e6d3Cd6e935B9104e573207B4cEc765cE30d8,129169530376903281,0.129170,119999999999999999,True,False
